zip,latitude,longitude,county,state,year,total_pop,male_pop,pct_male,female_pop,pct_female,total_employable_pop,full_time_employed_pop,pct_full_time_employed_pop,total_households,household_median_income,insurable_pop,insured_pop,pct_insured,uninsured_pop,adi_state_rank,adi_natl_rank,ca_doi_underserved_flag,tapestry_seg_nr,tapestry_seg_code,tapestry_seg_name,lifemode_code,lifemode_group,as_only,ed_only,inpatient,inpatient_from_ed,opioid_rx_count,pop_w_opioid_rx,tot_opioid_rx_fills,alz,can,cld,dia,htd,hyp,inj,liv,nep,oth,pnf,stk,sui,total_deaths,total_deaths_per_1000,alzheimers_deaths_per_1000,cancer_deaths_per_1000,clrd_deaths_per_1000,diabetes_deaths_per_1000,heart_disease_deaths_per_1000,hypertension_deaths_per_1000,accidental_deaths_per_1000,chronic_liver_disease_deaths_per_1000,nephrotic_diseases_deaths_per_1000,other_deaths_per_1000,pneumonia_and_influenza_deaths_per_1000,stroke_deaths_per_1000,suicide_deaths_per_1000,c2,c3,c4,c2_c4,as_per_1000,ed_per_1000,ip_per_1000,ip_via_ed_per_1000,c2_per_1000,c3_per_1000,c4_per_1000,c2_c4_per_1000,opioid_rx_per_1000,pop_w_opioid_rx_per_1000
90803,33.756289,-118.130636,Los Angeles,CA,2016,31680,15416,48.7,16264,51.3,22437,12522,67,16785,78406,31578,29700,94.1,1878,2.740847784,10.77398844,N,10,3A,Laptops and Lattes,3,Uptown Individuals,1595,5123,1411,1303,10147,4043,9788,15,51,17,2,70,6,4,3,1,33,7,15,1,225,7.102272727,0.473484848,1.609848485,0.536616162,0.063131313,2.20959596,0.189393939,0.126262626,0.09469697,0.031565657,1.041666667,0.220959596,0.473484848,0.031565657,3570,937,4069,8576,50.34722222,161.7108586,44.53914141,41.13005051,112.6893939,29.5770202,128.4406566,270.7070707,320.2967172,127.6199495
90804,33.781686,-118.148365,Los Angeles,CA,2016,40751,19934,48.9,20817,51.1,30011,13330,63.5,14626,46790,40304,32793,81.4,7511,6.532853525,33.57003865,N,53,11C,Metro Fusion,11,Midtown Singles,1282,13779,1962,2176,14215,5354,13544,11,37,10,9,60,1,10,7,3,45,7,14,5,219,5.374101249,0.269932026,0.907953179,0.245392751,0.220853476,1.472356507,0.024539275,0.245392751,0.171774926,0.073617825,1.10426738,0.171774926,0.343549852,0.122696376,16511,2840,19725,39076,31.45935069,338.1266717,48.14605777,53.39746264,405.1679713,69.69154131,484.0372015,958.8967142,348.8257957,131.3832789
90805,33.864617,-118.180567,Los Angeles,CA,2016,95808,47186,49.3,48622,50.7,63608,27523,63.2,26343,45878,95367,78933,82.8,16434,7.698736941,46.91548417,N,28,7B,Urban Villages,13,Next Wave,3615,36120,5550,5417,23918,10247,23244,18,100,34,35,133,9,30,16,10,88,14,27,5,519,5.417084168,0.187875752,1.043754175,0.35487642,0.365313961,1.388193053,0.093937876,0.313126253,0.167000668,0.104375418,0.918503674,0.146125585,0.281813627,0.052187709,6764,1647,12376,20787,37.73171343,377.004008,57.92835671,56.54016366,70.5995324,17.19063126,129.1750167,216.9651804,249.6451236,106.9534903
90806,33.805401,-118.187701,Los Angeles,CA,2016,42312,20573,48.6,21739,51.4,28030,11534,62.3,12509,47034,42028,34139,81.2,7889,6.775349865,37.27670022,Y,63,13D,Fresh Ambitions,13,Next Wave,1588,17093,2651,2928,13142,5294,12691,9,70,18,17,61,5,15,10,4,48,4,19,0,280,6.617508036,0.212705615,1.654377009,0.425411231,0.401777274,1.441671393,0.118169786,0.354509359,0.236339573,0.094535829,1.134429949,0.094535829,0.449045188,0,45469,7558,31964,84991,37.53072414,403.9752316,62.65362072,69.20022689,1074.612403,178.625449,755.4358102,2008.673662,310.5974664,125.1181698
90807,33.82774,-118.17482,Los Angeles,CA,2016,33217,16029,48.3,17188,51.7,22144,12379,68.9,12589,72401,32803,30507,93,2296,4.957266276,23.41777229,N,33,8A,City Lights,8,Middle Ground,1446,7781,1918,1952,10585,4266,9927,21,67,35,12,78,3,9,6,6,61,13,20,6,337,10.14540747,0.6322064,2.017039468,1.053677334,0.3612608,2.348195201,0.0903152,0.2709456,0.1806304,0.1806304,1.836409068,0.391365867,0.602101334,0.1806304,17422,2945,19825,40192,43.53192642,234.2475239,57.7415179,58.76509016,524.4904717,88.65942138,596.832947,1209.98284,318.6621308,128.4282145
90808,33.823943,-118.111335,Los Angeles,CA,2016,38637,18800,48.7,19837,51.3,25601,12824,65.9,13920,97500,38570,36770,95.3,1800,2.834951456,9.036317871,N,7,2B,Pleasantville,2,Upscale Avenues,1935,6776,2006,1807,11895,4767,11244,38,78,17,7,96,5,9,7,5,47,7,19,6,341,8.825736988,0.983513213,2.018790279,0.439992753,0.181173487,2.484664958,0.129409633,0.23293734,0.181173487,0.129409633,1.216450553,0.181173487,0.491756606,0.15529156,9018,2470,13833,25321,50.08152807,175.375935,51.91914486,46.76864146,233.4032145,63.92835883,358.0246914,655.3562647,307.8655175,123.3791443
90810,33.819814,-118.222416,Los Angeles,CA,2016,37422,18572,49.6,18850,50.4,24621,10083,60,9132,51271,37416,31701,84.7,5715,7.099136442,45.57132988,Y,28,7B,Urban Villages,7,Ethnic Enclaves,1492,12468,2030,2337,8381,3709,8109,9,50,11,11,65,6,6,10,6,40,10,14,2,240,6.413339747,0.240500241,1.336112447,0.293944738,0.293944738,1.736946181,0.160333494,0.160333494,0.267222489,0.160333494,1.068889958,0.267222489,0.374111485,0.053444498,219,81,607,907,39.86959543,333.1729998,54.24616536,62.44989578,5.852172519,2.164502165,16.22040511,24.23707979,223.9591684,99.11282134
90813,33.782259,-118.196793,Los Angeles,CA,2016,60997,30170,49.5,30827,50.5,39211,14533,56.3,16683,31775,60761,46617,76.7,14144,7.951605608,52.71415649,Y,63,13D,Fresh Ambitions,13,Next Wave,1781,29916,3791,4094,14436,6208,14168,2,55,16,19,78,3,16,13,5,66,15,17,3,308,5.04942866,0.032788498,0.901683689,0.262307982,0.311490729,1.278751414,0.049182747,0.262307982,0.213125236,0.081971244,1.082020427,0.245913733,0.278702231,0.049182747,24461,5525,25004,54990,29.19815729,490.45035,62.15059757,67.11805499,401.0197223,90.57822516,409.9217994,901.5197469,236.6673771,101.7754972
90814,33.771616,-118.143631,Los Angeles,CA,2016,18760,9141,48.7,9619,51.3,14076,7357,67.7,9042,61093,18594,16941,91.1,1653,4.388192108,19.97889263,N,12,3C,Trendsetters,3,Uptown Individuals,794,3569,871,681,5764,2193,5531,3,22,3,1,21,1,7,1,0,27,4,7,1,98,5.223880597,0.159914712,1.172707889,0.159914712,0.053304904,1.119402985,0.053304904,0.373134328,0.053304904,0,1.439232409,0.213219616,0.373134328,0.053304904,982,408,2605,3995,42.32409382,190.2452026,46.42857143,36.30063966,52.34541578,21.74840085,138.8592751,212.9530917,307.249467,116.8976546
90815,33.794348,-118.116391,Los Angeles,CA,2016,39822,19444,48.8,20378,51.2,27562,12099,61.2,14343,79809,39463,36945,93.6,2518,5.159335288,36.28910068,N,7,2B,Pleasantville,2,Upscale Avenues,1746,7178,1991,1904,11374,4564,10935,26,84,19,8,98,5,12,6,5,41,8,15,7,334,8.38732359,0.652905429,2.109386771,0.477123198,0.200893978,2.460951233,0.125558736,0.301340967,0.150670484,0.125558736,1.029581638,0.200893978,0.376676209,0.175782231,18905,3163,33547,55615,43.84511074,180.2521219,49.99748883,47.81276681,474.7375822,79.42845663,842.4237858,1396.589825,285.6210135,114.6100146
91001,34.194489,-118.138263,Los Angeles,CA,2016,37699,18740,49.7,18959,50.3,24953,12024,62.9,12739,89906,37553,34356,91.5,3197,2.77184466,8.610679612,N,7,2B,Pleasantville,2,Upscale Avenues,1474,8454,1810,2242,8558,3776,8208,25,68,15,9,79,9,12,2,2,28,15,19,3,286,7.586408128,0.663147564,1.803761373,0.397888538,0.238733123,2.095546301,0.238733123,0.318310831,0.053051805,0.053051805,0.742725271,0.397888538,0.503992148,0.079577708,5383,838,4603,10824,39.09918035,224.2499801,48.0118836,59.4710735,142.7889334,22.22870633,122.0987294,287.1163691,227.008674,100.161808
91006,34.136258,-118.026704,Los Angeles,CA,2016,32106,15061,46.9,17045,53.1,21222,10554,69.3,10403,90829,32106,29652,92.4,2454,2.668352409,10.5097152,N,8,2C,Pacific Heights,2,Upscale Avenues,1268,4750,1494,1249,5362,2483,5045,12,55,15,7,54,4,10,2,1,29,9,16,4,218,6.790008098,0.373761914,1.713075438,0.467202392,0.218027783,1.681928611,0.124587305,0.311468261,0.062293652,0.031146826,0.903257958,0.280321435,0.498349218,0.124587305,18762,2588,26541,47891,39.49417554,147.9474242,46.53335825,38.90238585,584.376752,80.60798605,826.6679125,1491.652651,167.0092818,77.3375693
91007,34.128284,-118.047732,Los Angeles,CA,2016,34619,15963,46.1,18656,53.9,21710,10499,68,11647,75353,33993,31170,91.7,2823,2.269401003,6.268810859,N,8,2C,Pacific Heights,2,Upscale Avenues,1088,4859,1929,1732,5230,2487,4877,25,56,17,5,72,9,9,5,6,34,11,24,0,273,7.885843034,0.722146798,1.617608828,0.491059823,0.14442936,2.079782778,0.259972847,0.259972847,0.14442936,0.173315232,0.982119645,0.317744591,0.693260926,0,17504,3252,25033,45789,31.42782865,140.3564517,55.72084693,50.03033017,505.6183021,93.93685548,723.1000318,1322.655189,151.0731101,71.83916347
91008,34.153159,-117.968818,Los Angeles,CA,2016,1203,555,46.1,648,53.9,619,266,60.2,448,102917,1155,1083,93.8,72,1.357142857,3.057142857,N,5,1E,Exurbanites,1,Affluent Estates,42,149,59,44,213,74,201,1,3,1,0,4,0,0,0,0,0,1,0,0,10,8.312551953,0.831255195,2.493765586,0.831255195,0,3.325020781,0,0,0,0,0,0.831255195,0,0,309,5,59,373,34.9127182,123.8570241,49.04405653,36.5752286,256.8578554,4.156275977,49.04405653,310.0581879,177.0573566,61.51288446
91010,34.141586,-117.957627,Los Angeles,CA,2016,26000,12046,46.3,13954,53.7,17023,7955,63.3,7742,63090,25578,21200,82.9,4378,5.652814308,25.23671752,N,28,7B,Urban Villages,7,Ethnic Enclaves,1183,7577,1410,1782,7367,3024,6975,13,37,17,11,68,0,4,2,4,26,5,16,2,205,7.884615385,0.5,1.423076923,0.653846154,0.423076923,2.615384615,0,0.153846154,0.076923077,0.153846154,1,0.192307692,0.615384615,0.076923077,13940,1304,10338,25582,45.5,291.4230769,54.23076923,68.53846154,536.1538462,50.15384615,397.6153846,983.9230769,283.3461538,116.3076923
91011,34.222119,-118.205306,Los Angeles,CA,2016,20679,10198,49.3,10481,50.7,12641,6136,66.9,6682,158281,20668,19913,96.3,755,1.090590298,1.696668615,N,1,1A,Top Tier,1,Affluent Estates,1038,2719,815,826,3647,1948,3471,12,30,6,2,40,1,3,1,4,19,5,5,2,130,6.286570917,0.580298854,1.450747135,0.290149427,0.096716476,1.934329513,0.048358238,0.145074713,0.048358238,0.193432951,0.918806519,0.241791189,0.241791189,0.096716476,8207,860,4126,13193,50.19585086,131.4860486,39.41196383,39.94390444,396.8760578,41.58808453,199.5260893,637.9902316,176.3624934,94.20184728
91016,34.1528,-118.000482,Los Angeles,CA,2016,41901,20711,49.4,21190,50.6,28328,14369,65.3,14699,67868,41768,36580,87.6,5188,3.871287129,12.98505851,N,33,8A,City Lights,2,Upscale Avenues,1573,10992,2214,2269,11861,4655,11363,11,71,18,12,83,4,14,7,3,48,6,17,2,296,7.064270542,0.262523567,1.694470299,0.429584019,0.286389346,1.980859645,0.095463115,0.334120904,0.167060452,0.071597337,1.145557385,0.143194673,0.405718241,0.047731558,3859,887,5814,10560,37.54087015,262.3326412,52.8388344,54.15145223,92.09804062,21.16894585,138.7556383,252.0226248,283.0720031,111.0952006
91020,34.211341,-118.230652,Los Angeles,CA,2016,8448,3928,46.5,4520,53.5,5575,3191,73.2,3345,70014,8300,7428,89.5,872,3.588867188,11.14453125,N,33,8A,City Lights,8,Middle Ground,347,1747,483,592,2121,846,2009,6,12,3,2,20,2,3,1,0,12,0,6,0,67,7.930871212,0.710227273,1.420454545,0.355113636,0.236742424,2.367424242,0.236742424,0.355113636,0.118371212,0,1.420454545,0,0.710227273,0,1424,1273,2034,4731,41.07481061,206.7945076,57.17329545,70.07575758,168.5606061,150.686553,240.7670455,560.0142045,251.0653409,100.1420455
91024,34.168771,-118.050216,Los Angeles,CA,2016,11067,5468,49.4,5599,50.6,6783,3634,67.3,4403,95256,11067,10660,96.3,407,1.886780519,4.179000633,N,6,2A,Urban Chic,2,Upscale Avenues,466,1740,533,538,2695,1145,2535,9,23,4,0,25,1,4,2,1,8,2,1,0,80,7.228697931,0.813228517,2.078250655,0.361434897,0,2.258968103,0.090358724,0.361434897,0.180717448,0.090358724,0.722869793,0.180717448,0.090358724,0,2576,195,2669,5440,42.10716545,157.22418,48.16119996,48.61299358,232.7640734,17.61995121,241.1674347,491.5514593,243.5167615,103.4607391
91030,34.108957,-118.156615,Los Angeles,CA,2016,25905,12666,48.9,13239,51.1,16730,9046,67,10150,84683,25756,23445,91,2311,2.056384248,5.234486874,N,33,8A,City Lights,2,Upscale Avenues,893,3471,970,966,4250,2057,4086,16,40,2,4,42,0,1,1,2,19,3,6,3,139,5.365759506,0.617641382,1.544103455,0.077205173,0.154410345,1.621308628,0,0.038602586,0.038602586,0.077205173,0.733449141,0.115807759,0.231615518,0.115807759,2961,3316,2600,8877,34.47210963,133.9895773,37.44450878,37.29009844,114.3022583,128.0061764,100.3667246,342.6751592,164.0609921,79.40552017
91040,34.261962,-118.336078,Los Angeles,CA,2016,19587,9840,50.2,9747,49.8,13595,6336,62.5,7236,70841,19371,17906,92.4,1465,3.954448399,14.44626335,N,7,2B,Pleasantville,2,Upscale Avenues,1055,5331,1104,1316,6257,2551,5938,21,39,17,6,40,3,6,3,4,20,8,11,2,180,9.189768724,1.072139684,1.991116557,0.867922602,0.306325624,2.042170828,0.153162812,0.306325624,0.153162812,0.204217083,1.021085414,0.408434166,0.561596978,0.102108541,370,223,149,742,53.86225558,272.170317,56.36391484,67.18742023,18.89008016,11.38510236,7.607086333,37.88226885,319.4465717,130.2394445
91042,34.322618,-118.23757,Los Angeles,CA,2016,27164,13132,48.3,14032,51.7,18741,8717,66.1,10008,51461,27004,23146,85.7,3858,5.419430173,22.33021952,N,7,2B,Pleasantville,2,Upscale Avenues,1434,8230,1624,1831,7383,3113,7096,14,49,13,5,55,2,9,5,1,16,2,4,3,178,6.552790458,0.515388014,1.803858047,0.478574584,0.184067148,2.024738625,0.073626859,0.331320866,0.184067148,0.03681343,0.589014873,0.073626859,0.147253718,0.110440289,1372,1458,5474,8304,52.79045796,302.9745251,59.78500957,67.40538949,50.50802533,53.67398027,201.5167133,305.6987189,271.7935503,114.6002062
91101,34.146671,-118.139455,Los Angeles,CA,2016,20761,9401,45.3,11360,54.7,15150,7982,65.8,10745,61473,20705,18405,88.9,2300,4.927851047,25.08895785,N,11,3B,Metro Renters,3,Uptown Individuals,608,3938,1091,1168,4137,1981,3885,15,29,11,5,35,2,4,3,0,28,7,5,3,147,7.080583787,0.72250855,1.396849863,0.529839603,0.240836183,1.685853283,0.096334473,0.192668947,0.14450171,0,1.348682626,0.337170657,0.240836183,0.14450171,10492,2013,13569,26074,29.28567988,189.6825779,52.55045518,56.2593324,505.3706469,96.96064737,653.581234,1255.912528,199.267858,95.4192958
91103,34.169538,-118.164941,Los Angeles,CA,2016,28124,14129,50.2,13995,49.8,18729,8459,62.8,8381,62697,27483,22706,82.6,4777,5.249714503,28.86791016,N,60,13A,International Marketplace,13,Next Wave,970,8622,1993,2385,7940,3094,7562,9,48,13,8,68,3,13,3,3,42,13,18,0,241,8.569193571,0.320011378,1.70672735,0.462238657,0.284454558,2.417863746,0.106670459,0.462238657,0.106670459,0.106670459,1.493386432,0.462238657,0.640022756,0,2378,362,1731,4471,34.4901152,306.5709003,70.86474186,84.80301522,84.55411748,12.87156877,61.54885507,158.9745413,282.3211492,110.0128005
91104,34.165356,-118.123751,Los Angeles,CA,2016,38725,18505,47.8,20220,52.2,25817,12563,65,13081,70208,38696,34213,88.4,4483,3.363693865,10.50126502,N,33,8A,City Lights,8,Middle Ground,1295,9299,2029,2406,7975,3571,7628,17,64,15,8,76,5,7,8,4,38,4,19,1,266,6.868947708,0.438992899,1.652679148,0.387346675,0.206584893,1.962556488,0.129115558,0.180761782,0.206584893,0.103292447,0.981278244,0.103292447,0.490639122,0.025823112,1990,1266,4051,7307,33.44092963,240.1291156,52.39509361,62.13040671,51.38799225,32.69205939,104.6094254,188.6894771,205.9393157,92.21433183
91105,34.13946,-118.166649,Los Angeles,CA,2016,11728,5710,48.7,6018,51.3,7115,4011,68.7,5485,107284,11477,11021,96,456,2.220626632,7.455178416,N,6,2A,Urban Chic,2,Upscale Avenues,675,2504,954,1280,5382,2228,5015,13,35,5,4,36,1,5,2,2,16,6,6,2,133,11.34038199,1.10845839,2.98431105,0.42633015,0.34106412,3.06957708,0.08526603,0.42633015,0.17053206,0.17053206,1.36425648,0.51159618,0.51159618,0.17053206,54416,9749,49148,113313,57.55457026,213.5061392,81.34379263,109.1405184,4639.836289,831.2585266,4190.654843,9661.749659,458.9017735,189.9727149
91106,34.139402,-118.128658,Los Angeles,CA,2016,24875,12493,50.2,12382,49.8,18385,9554,64,10540,75160,24866,22062,88.7,2804,3.662654631,12.40120361,N,11,3B,Metro Renters,3,Uptown Individuals,758,4076,1199,1132,4461,1990,4158,15,42,7,3,30,4,2,1,1,27,2,9,1,144,5.788944724,0.603015075,1.688442211,0.281407035,0.120603015,1.206030151,0.16080402,0.08040201,0.040201005,0.040201005,1.085427136,0.08040201,0.361809045,0.040201005,5172,1797,10130,17099,30.47236181,163.8592965,48.20100503,45.50753769,207.919598,72.24120603,407.2361809,687.3969849,179.3366834,80
91107,34.155533,-118.086178,Los Angeles,CA,2016,32027,15858,49.5,16169,50.5,21057,11140,68.9,12502,84663,31862,28803,90.4,3059,2.82260827,8.410080744,N,12,3C,Trendsetters,2,Upscale Avenues,1306,5617,1622,1817,7239,3338,6828,28,59,20,10,72,1,5,1,4,31,10,9,1,251,7.837137415,0.874262341,1.842195647,0.624473101,0.31223655,2.248103163,0.031223655,0.156118275,0.031223655,0.12489462,0.967933306,0.31223655,0.281012895,0.031223655,18263,4795,28876,51934,40.77809348,175.3832704,50.64476848,56.73338121,570.237612,149.7174259,901.614263,1621.569301,226.0280388,104.2245605
91108,34.122671,-118.112911,Los Angeles,CA,2016,13675,6890,50.4,6785,49.6,8146,3764,73,4778,141739,13675,13200,96.5,475,1.006825939,1.37883959,N,1,1A,Top Tier,1,Affluent Estates,540,1154,504,445,1671,891,1596,8,14,4,3,27,0,2,1,2,6,3,4,0,74,5.411334552,0.585009141,1.023765996,0.29250457,0.219378428,1.97440585,0,0.146252285,0.073126143,0.146252285,0.438756856,0.219378428,0.29250457,0,5436,419,7036,12891,39.488117,84.38756856,36.85557587,32.54113346,397.5137112,30.63985375,514.5155393,942.6691042,122.1937843,65.15539305
91201,34.17051,-118.289463,Los Angeles,CA,2016,23510,11324,48.2,12186,51.8,16728,7689,63.8,8247,54603,23380,20047,85.7,3333,5.43856555,28.01263962,N,36,8D,Downtown Melting Pot,8,Middle Ground,1132,6182,1195,1447,4536,2252,4364,11,45,14,6,40,6,8,2,2,20,4,12,1,171,7.273500638,0.467886006,1.914079115,0.59549128,0.255210549,1.701403658,0.255210549,0.340280732,0.085070183,0.085070183,0.850701829,0.170140366,0.510421097,0.042535091,1009,371,4747,6127,48.14972352,262.9519353,50.82943428,61.54827733,42.91790727,15.78051893,201.9140791,260.6125053,192.9391748,95.78902595
91202,34.168366,-118.267771,Los Angeles,CA,2016,23219,10510,45.3,12709,54.7,15640,7368,64.8,8768,62104,23118,20298,87.8,2820,4.456906285,23.55099737,N,33,8A,City Lights,8,Middle Ground,1219,5420,1039,1510,4143,2219,3995,21,41,9,9,65,4,5,3,2,27,2,14,3,205,8.828976269,0.904431715,1.765795254,0.387613592,0.387613592,2.7994315,0.172272708,0.215340885,0.129204531,0.086136354,1.162840777,0.086136354,0.602954477,0.129204531,4225,816,10397,15438,52.50010767,233.4295189,44.74783582,65.03294716,181.9630475,35.14363237,447.7798355,664.8865154,178.431457,95.56828459
91203,34.153338,-118.262974,Los Angeles,CA,2016,14051,7091,50.5,6960,49.5,9886,4241,57.7,4950,48849,14051,11998,85.4,2053,5.899398396,27.19552139,N,36,8D,Downtown Melting Pot,8,Middle Ground,725,4212,694,937,2394,1352,2285,9,31,3,3,25,0,2,1,2,11,6,7,2,102,7.259269803,0.640523806,2.206248666,0.213507935,0.213507935,1.779232795,0,0.142338624,0.071169312,0.142338624,0.78286243,0.427015871,0.498185183,0.142338624,5462,1332,18053,24847,51.59775105,299.7651413,49.39150238,66.68564515,388.726781,94.79752331,1284.819586,1768.34389,170.3793324,96.22090954
91204,34.136194,-118.260934,Los Angeles,CA,2016,17681,8337,47.2,9344,52.8,12200,5217,58.3,6002,41586,17280,14932,86.4,2348,6.688061191,43.21849019,Y,60,13A,International Marketplace,13,Next Wave,736,6417,939,1350,3362,1665,3131,14,36,7,4,30,6,2,2,6,20,4,7,0,138,7.804988406,0.791810418,2.036083932,0.395905209,0.226231548,1.69673661,0.339347322,0.113115774,0.113115774,0.339347322,1.13115774,0.226231548,0.395905209,0,9492,3779,45530,58801,41.62660483,362.9319609,53.10785589,76.35314745,536.8474634,213.732255,2575.080595,3325.660313,190.1476161,94.16888185
91205,34.13658,-118.245839,Los Angeles,CA,2016,37664,18012,47.8,19652,52.2,25692,10525,58.9,14266,38138,37517,31074,82.8,6443,6.34013245,41.95284768,N,36,8D,Downtown Melting Pot,8,Middle Ground,1771,13093,1872,3120,7164,3844,6865,27,70,13,14,89,3,8,5,6,30,9,23,3,300,7.965165675,0.716864911,1.858538658,0.345157179,0.371707732,2.36299915,0.079651657,0.212404418,0.132752761,0.159303314,0.796516568,0.23895497,0.610662702,0.079651657,6986,2363,34341,43690,47.02102804,347.6263806,49.70263381,82.83772302,185.482158,62.73895497,911.7725149,1159.993628,190.2081563,102.0603229
91206,34.160359,-118.213769,Los Angeles,CA,2016,34247,16452,48,17795,52,22534,10065,60.5,13005,53911,34043,30052,88.3,3991,4.676550681,19.45295008,N,36,8D,Downtown Melting Pot,8,Middle Ground,1678,8567,1669,2376,6573,3262,6244,22,70,21,11,68,5,9,0,6,34,16,20,1,283,8.263497533,0.642392034,2.043974655,0.613192396,0.321196017,1.985575379,0.14599819,0.262796741,0,0.175197828,0.992787689,0.467194207,0.583992758,0.029199638,20319,3709,31483,55511,48.99699244,250.1532981,48.7341957,69.37833971,593.307443,108.3014571,919.2922008,1620.901101,191.9292201,95.24921891
91207,34.181293,-118.260277,Los Angeles,CA,2016,10071,4825,47.9,5246,52.1,6458,3069,60,3954,86190,10041,9184,91.5,857,3.451645065,13.3110668,N,1,1A,Top Tier,1,Affluent Estates,614,2122,481,674,1913,989,1808,7,27,4,2,25,1,3,0,0,8,6,9,3,95,9.433025519,0.695065038,2.680965147,0.397180022,0.198590011,2.482375137,0.099295005,0.297885016,0,0,0.794360044,0.595770033,0.893655049,0.297885016,353,397,163,913,60.96713335,210.7040016,47.76089763,66.92483368,35.05113693,39.42011717,16.18508589,90.65633999,189.9513454,98.2027604
91208,34.185666,-118.239494,Los Angeles,CA,2016,17180,8523,49.6,8657,50.4,11322,5572,66.2,5876,111563,17148,15340,89.5,1808,2.151426907,5.849155504,N,1,1A,Top Tier,1,Affluent Estates,911,3046,768,776,2963,1492,2803,10,24,5,0,27,1,5,3,0,13,7,3,2,100,5.820721769,0.582072177,1.396973225,0.291036088,0,1.571594878,0.058207218,0.291036088,0.174621653,0,0.75669383,0.407450524,0.174621653,0.116414435,6924,1705,12510,21139,53.02677532,177.2991851,44.70314319,45.16880093,403.0267753,99.24330617,728.1722934,1230.442375,172.467986,86.8451688
91210,34.144557,-118.256507,Los Angeles,CA,2016,886,533,60.2,353,39.8,556,299,79.1,324,160132,886,829,93.6,57,5,21,N,36,8D,Downtown Melting Pot,8,Middle Ground,15,147,33,31,125,60,124,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.128668172,0,0,0,0,0,0,0,0,0,0,0,1.128668172,0,461,10,65,536,16.93002257,165.9142212,37.24604966,34.98871332,520.3160271,11.28668172,73.36343115,604.96614,141.0835214,67.72009029
91214,34.236302,-118.249185,Los Angeles,CA,2016,30935,14485,46.8,16450,53.2,20566,10025,65,10371,91255,30830,28446,92.3,2384,2.773766546,7.578820698,N,8,2C,Pacific Heights,1,Affluent Estates,1421,5270,1359,1362,6141,2895,5929,23,54,12,5,30,2,9,2,1,27,16,13,4,198,6.400517214,0.743494424,1.745595604,0.387910134,0.161629223,0.969775335,0.064651689,0.290932601,0.064651689,0.032325845,0.872797802,0.517213512,0.420235979,0.129303378,610,116,806,1532,45.93502505,170.3572006,43.93082269,44.02780023,19.71876515,3.749797963,26.05463068,49.52319379,198.5130112,93.58331986
91301,34.123286,-118.758541,Los Angeles,CA,2016,26007,12560,48.3,13447,51.7,17238,8082,61.3,9183,115125,25919,24847,95.9,1072,2.876521117,9.345025054,N,4,1D,Savvy Suburbanites,1,Affluent Estates,1186,4280,1022,1042,8143,3567,7817,17,45,5,4,48,6,6,3,4,21,2,12,1,174,6.690506402,0.653670166,1.73030338,0.192255931,0.153804745,1.845656939,0.230707117,0.230707117,0.115353559,0.153804745,0.807474911,0.076902372,0.461414235,0.038451186,15894,2695,14941,33530,45.60310686,164.571077,39.29711232,40.06613604,611.1431538,103.6259469,574.4991733,1289.268274,313.1080094,137.1553812
91302,34.123305,-118.671025,Los Angeles,CA,2016,25906,12426,48,13480,52,16481,7459,63.2,9331,120288,25906,24900,96.1,1006,1.12158167,1.951219512,N,1,1A,Top Tier,1,Affluent Estates,1190,4471,917,873,7154,3382,6818,14,37,9,0,32,3,5,0,4,21,2,7,1,135,5.211147997,0.540415348,1.428240562,0.347409866,0,1.235235081,0.115803289,0.193005481,0,0.154404385,0.810623022,0.077202193,0.270207674,0.038601096,4737,793,5334,10864,45.93530456,172.5855014,35.39720528,33.69875704,182.853393,30.61066934,205.8982475,419.3623099,276.1522427,130.5489076
91303,34.198292,-118.600913,Los Angeles,CA,2016,29668,15094,50.9,14574,49.1,21079,10324,65.9,9636,48238,29666,22514,75.9,7152,7.066294487,41.95045359,Y,60,13A,International Marketplace,13,Next Wave,919,11745,1253,1318,5950,2797,5783,9,23,7,9,37,1,11,3,0,20,1,7,2,130,4.381825536,0.303357152,0.775246056,0.235944452,0.303357152,1.24713496,0.03370635,0.370769853,0.101119051,0,0.674127006,0.03370635,0.235944452,0.067412701,6103,1461,11596,19160,30.9761359,395.881084,42.2340569,44.42496966,205.7098557,49.24497775,390.8588378,645.8136713,200.5527841,94.27666172
91304,34.224196,-118.632394,Los Angeles,CA,2016,52846,25733,48.7,27113,51.3,35128,17030,64.1,16992,62690,52445,44858,85.5,7587,6.348498635,41.48430391,N,60,13A,International Marketplace,13,Next Wave,1991,17509,2331,2421,15643,6683,14990,17,61,20,11,89,8,14,5,10,47,9,19,4,314,5.941793135,0.321689437,1.154297392,0.378458161,0.208151989,1.684138818,0.151383265,0.264920713,0.09461454,0.189229081,0.889376679,0.170306173,0.359535253,0.075691632,1384,477,3612,5473,37.67550997,331.3211974,44.10929872,45.81236044,26.18930477,9.026227151,68.34954396,103.5650759,296.011051,126.4617946
